"year","y","mu_var","sig_var"
2084,3.80035066604614,3.32551002502441,3.32551002502441
2085,4.07389068603516,3.25590596199036,3.25590596199036
2086,4.42259311676025,3.43262891769409,3.43262891769409
2087,3.92469453811646,3.52747240066528,3.52747240066528
2088,4.52224683761597,3.47721619606018,3.47721619606018
2089,4.56874132156372,3.51471285820007,3.51471285820007
2090,3.73550391197205,3.58757247924805,3.58757247924805
2091,4.27194976806641,3.66355895996094,3.66355895996094
2092,4.89170217514038,3.70688691139221,3.70688691139221
2093,4.55278396606445,3.80754423141479,3.80754423141479
2094,4.95337009429932,3.79684858322144,3.79684858322144
2095,5.32717657089233,3.8248450756073,3.8248450756073
2096,4.8949613571167,3.85585713386536,3.85585713386536
2097,4.94253635406494,3.96599793434143,3.96599793434143
2098,5.4838662147522,3.95105528831482,3.95105528831482
2099,5.19378662109375,4.02666621208191,4.02666621208191
2100,5.10312604904175,4.0861629486084,4.0861629486084
1850,0.30250072479248,-0.436937081813812,-0.436937081813812
1851,-0.666620850563049,-0.31273053586483,-0.31273053586483
1852,-0.411538124084473,-0.322385787963867,-0.322385787963867
1853,0.371540427207947,-0.372489565610886,-0.372489565610886
1854,-0.259887754917145,-0.429051792621613,-0.429051792621613
1855,0.355010330677032,-0.324901923537254,-0.324901923537254
1856,-0.297150164842606,-0.385244727134705,-0.385244727134705
1857,-0.252535402774811,-0.343786251544952,-0.343786251544952
1858,0.357285916805267,-0.341299691796303,-0.341299691796303
1859,-0.385026544332504,-0.402600008249283,-0.402600008249283
1860,-0.592073321342468,-0.289807920157909,-0.289807920157909
1861,0.691627323627472,-0.259386664628983,-0.259386664628983
1862,0.301632344722748,-0.240734487771988,-0.240734487771988
1863,0.642072319984436,-0.351075094938278,-0.351075094938278
1864,0.366418242454529,-0.298178040981293,-0.298178040981293
1865,-0.521009206771851,-0.253944854438305,-0.253944854438305
1866,0.287381082773209,-0.356942451000214,-0.356942451000214
1867,0.528604328632355,-0.351272839307785,-0.351272839307785
1868,0.0448503792285919,-0.404856848716736,-0.404856848716736
1869,1.0523499250412,-0.253014016151428,-0.253014016151428
1870,0.413372933864594,-0.33683497607708,-0.33683497607708
1871,0.235120519995689,-0.283379742503166,-0.283379742503166
1872,0.884803116321564,-0.278731769323349,-0.278731769323349
1873,-0.481779843568802,-0.355022531747818,-0.355022531747818
1874,0.571072399616241,-0.36390643119812,-0.36390643119812
1875,0.100418239831924,-0.343565183877945,-0.343565183877945
1876,0.453365117311478,-0.346524986624718,-0.346524986624718
1877,0.631707847118378,-0.286398783326149,-0.286398783326149
1878,0.843578636646271,-0.288987079262733,-0.288987079262733
1879,0.186781257390976,-0.306053191423416,-0.306053191423416
1880,-0.0811573565006256,-0.287521687150002,-0.287521687150002
1881,0.200222656130791,-0.264275908470154,-0.264275908470154
1882,-0.317293256521225,-0.234133297950029,-0.234133297950029
1883,-0.104686327278614,-0.26849576830864,-0.26849576830864
1884,-1.33471083641052,-0.834349513053894,-0.834349513053894
1885,-1.1444970369339,-0.664001989364624,-0.664001989364624
1886,-0.649531126022339,-0.526287013292313,-0.526287013292313
1887,-0.550926446914673,-0.440707397460938,-0.440707397460938
1888,-0.343714773654938,-0.297193643450737,-0.297193643450737
1889,0.280530542135239,-0.305781869590282,-0.305781869590282
1890,0.421725362539291,-0.46789363026619,-0.46789363026619
1891,-0.136205360293388,-0.49254794716835,-0.49254794716835
1892,-0.351590156555176,-0.418509593605995,-0.418509593605995
1893,0.359585642814636,-0.358694949746132,-0.358694949746132
1894,0.147397741675377,-0.303135764598846,-0.303135764598846
1895,0.51131671667099,-0.289555963873863,-0.289555963873863
1896,0.12049151211977,-0.241169402003288,-0.241169402003288
1897,-0.163448691368103,-0.239365689456463,-0.239365689456463
1898,-0.0743712186813354,-0.176860590279102,-0.176860590279102
1899,-0.462498426437378,-0.245832157507539,-0.245832157507539
1900,-1.13367629051208,-0.243154248595238,-0.243154248595238
1901,0.382641851902008,-0.24512709453702,-0.24512709453702
1902,-0.429045617580414,-0.227091288566589,-0.227091288566589
1903,-0.935620248317719,-0.575918662548065,-0.575918662548065
1904,-0.224351465702057,-0.534589838981628,-0.534589838981628
1905,-0.467853456735611,-0.426726853847504,-0.426726853847504
1906,0.161446154117584,-0.367776745557785,-0.367776745557785
1907,-0.933618664741516,-0.378059381246567,-0.378059381246567
1908,-0.92575204372406,-0.312027531303465,-0.312027531303465
1909,-0.151037812232971,-0.27509882748127,-0.27509882748127
1910,-1.07818746566772,-0.296547693200409,-0.296547693200409
1911,-0.375367909669876,-0.331300181150436,-0.331300181150436
1912,0.533799886703491,-0.381681942939758,-0.381681942939758
1913,-0.129672020673752,-0.468835037946701,-0.468835037946701
1914,0.801955044269562,-0.338312858343124,-0.338312858343124
1915,0.41181617975235,-0.29242459833622,-0.29242459833622
1916,-0.175350680947304,-0.248353165388107,-0.248353165388107
1917,-0.135676503181458,-0.197193521261215,-0.197193521261215
1918,-1.08797943592072,-0.227393686771393,-0.227393686771393
1919,-0.329774141311646,-0.253436613082886,-0.253436613082886
1920,0.401983141899109,-0.105952289002016,-0.105952289002016
1921,0.130824118852615,-0.148703049984761,-0.148703049984761
1922,0.372776627540588,-0.152130043040961,-0.152130043040961
1923,0.251015335321426,-0.192081298679113,-0.192081298679113
1924,-0.188176900148392,-0.251180410385132,-0.251180410385132
1925,0.000385085062589496,-0.17673559859395,-0.17673559859395
1926,0.707763910293579,-0.104485687799752,-0.104485687799752
1927,-0.129877373576164,-0.181216710805893,-0.181216710805893
1928,0.210122287273407,-0.137846557796001,-0.137846557796001
1929,0.564008116722107,-0.223201742768288,-0.223201742768288
1930,0.347096890211105,-0.226875621080399,-0.226875621080399
1931,0.122525453567505,-0.226100051403046,-0.226100051403046
1932,-0.0784937590360641,-0.219481990486383,-0.219481990486383
1933,-0.878914296627045,-0.179683587886393,-0.179683587886393
1934,0.200836881995201,-0.0537915608845651,-0.0537915608845651
1935,-0.00520934676751494,-0.10998400375247,-0.10998400375247
1936,0.10978902131319,-0.0709628984332085,-0.0709628984332085
1937,1.50196123123169,-0.0648141726851463,-0.0648141726851463
1938,0.155657023191452,-0.105413296073675,-0.105413296073675
1939,0.174191504716873,-0.0284704804420471,-0.0284704804420471
1940,0.67159777879715,-0.0322130307555199,-0.0322130307555199
1941,-0.324529141187668,-0.0385591950267553,-0.0385591950267553
1942,0.399917960166931,-0.0183019947260618,-0.0183019947260618
1943,0.551833689212799,-0.058605420216918,-0.058605420216918
1944,-0.105066910386086,-0.00129221230745316,-0.00129221230745316
1945,0.569928884506226,-0.0588233664631844,-0.0588233664631844
1946,0.901713907718658,-0.0465999078005552,-0.0465999078005552
1947,0.280925989151001,-0.0222704976797104,-0.0222704976797104
1948,0.688242197036743,-0.017176956217736,-0.017176956217736
1949,-0.0223117005079985,-0.0119343104306608,-0.0119343104306608
1950,0.724108934402466,0.00186005942523479,0.00186005942523479
1951,0.107748284935951,0.0254662006627768,0.0254662006627768
1952,0.171377271413803,0.023389333114028,0.023389333114028
1953,0.240489810705185,-0.0350286230444908,-0.0350286230444908
1954,0.0456558801233768,-0.038466215133667,-0.038466215133667
1955,0.522047102451324,-0.00209568459540606,-0.00209568459540606
1956,0.709535717964172,0.0346916976384819,0.0346916976384819
1957,0.306368201971054,0.0904702942818403,0.0904702942818403
1958,-0.04932926222682,-0.0148577015846968,-0.0148577015846968
1959,-0.19398920238018,-0.0509200705841067,-0.0509200705841067
1960,-0.325722515583038,0.105532692372799,0.105532692372799
1961,-0.129568934440613,0.00707812160253525,0.00707812160253525
1962,1.18654954433441,-0.0284195471554995,-0.0284195471554995
1963,-0.388596266508102,-0.124707053601742,-0.124707053601742
1964,-0.0132521083578467,-0.263422834873199,-0.263422834873199
1965,0.329845666885376,-0.238056452199817,-0.238056452199817
1966,0.53169173002243,-0.0275241196155548,-0.0275241196155548
1967,-0.107159368693829,-0.125994423776865,-0.125994423776865
1968,0.0712853148579597,0.00264172600582242,0.00264172600582242
1969,-0.441570043563843,-0.13868078738451,-0.13868078738451
1970,0.017899202182889,-0.135401420108974,-0.135401420108974
1971,-0.183820158243179,-0.071887844055891,-0.071887844055891
1972,0.159262016415596,0.00328063126653433,0.00328063126653433
1973,-0.0937023162841797,-0.0693406220525503,-0.0693406220525503
1974,-0.608600795269012,-0.0673493420705199,-0.0673493420705199
1975,-0.70737886428833,-0.0645794756710529,-0.0645794756710529
1976,-0.311478674411774,-0.0794585846364498,-0.0794585846364498
1977,0.236928537487984,0.0388461830094457,0.0388461830094457
1978,0.225503474473953,0.0376619517803192,0.0376619517803192
1979,0.343889206647873,0.034052762016654,0.034052762016654
1980,0.262269496917725,0.0787490723654628,0.0787490723654628
1981,0.944956600666046,0.162758131511509,0.162758131511509
1982,0.17494860291481,0.0911938766483218,0.0911938766483218
1983,0.220753327012062,-0.13205374032259,-0.13205374032259
1984,0.149831518530846,0.011098163574934,0.011098163574934
1985,0.295892745256424,0.152975256741047,0.152975256741047
1986,0.266927063465118,0.130905041471124,0.130905041471124
1987,0.604042530059814,0.104505425877869,0.104505425877869
1988,0.500365376472473,0.229949775338173,0.229949775338173
1989,0.5879967212677,0.182648977637291,0.182648977637291
1990,0.105066791176796,0.298530721664429,0.298530721664429
1991,0.165188983082771,0.285112643241882,0.285112643241882
1992,0.152259737253189,-0.0793206598609686,-0.0793206598609686
1993,-0.0876213386654854,0.078161746263504,0.078161746263504
1994,-0.0141217336058617,0.283664837479591,0.283664837479591
1995,-0.266200333833694,0.242988413572311,0.242988413572311
1996,-0.0647264644503593,0.282309786975384,0.282309786975384
1997,0.332286089658737,0.333566001057625,0.333566001057625
1998,0.65181690454483,0.409459719061852,0.409459719061852
1999,1.17984342575073,0.364072078466415,0.364072078466415
2000,1.1752370595932,0.493068486452103,0.493068486452103
2001,1.44785308837891,0.497352945804596,0.497352945804596
2002,0.304260194301605,0.513483208417892,0.513483208417892
2003,0.702266335487366,0.674168729782105,0.674168729782105
2004,0.659476518630981,0.65817654132843,0.65817654132843
2005,1.44230997562408,0.597818839550018,0.597818839550018
2006,1.18417263031006,0.605921971797943,0.605921971797943
2007,0.439563661813736,0.571249842643738,0.571249842643738
2008,0.667110860347748,0.579456031322479,0.579456031322479
2009,-0.0718740299344063,0.6358766913414,0.6358766913414
2010,0.893554329872131,0.653016835451126,0.653016835451126
2011,0.685349524021149,0.682022416591644,0.682022416591644
2012,0.723823547363281,0.645555508136749,0.645555508136749
2013,0.606036603450775,0.606919348239899,0.606919348239899
2014,1.16911661624908,0.690871495008469,0.690871495008469
2015,0.290274947881699,0.729148900508881,0.729148900508881
2016,0.443359553813934,0.725430607795715,0.725430607795715
2017,1.00371694564819,0.753894138336182,0.753894138336182
2018,0.43274250626564,0.743541693687439,0.743541693687439
2019,2.31593871116638,0.806903195381165,0.806903195381165
2020,1.28461897373199,0.846570253372192,0.846570253372192
2021,1.27138864994049,0.865191733837128,0.865191733837128
2022,1.37247061729431,0.912099087238312,0.912099087238312
2023,1.36623442173004,0.853783321380615,0.853783321380615
2024,1.67135608196259,0.916054046154022,0.916054046154022
2025,1.12786591053009,0.932758331298828,0.932758331298828
2026,1.36979651451111,0.930547988414764,0.930547988414764
2027,1.84087705612183,1.02794442176819,1.02794442176819
2028,1.6878981590271,0.991374266147613,0.991374266147613
2029,1.07350742816925,1.15319945812225,1.15319945812225
2030,1.88412380218506,1.10501158237457,1.10501158237457
2031,1.30205476284027,1.11834669113159,1.11834669113159
2032,2.36163210868835,1.19096558094025,1.19096558094025
2033,0.93594092130661,1.21498353481293,1.21498353481293
2034,1.00893342494965,1.14055624008179,1.14055624008179
2035,2.17713570594788,1.23355355262756,1.23355355262756
2036,1.76740086078644,1.23509783744812,1.23509783744812
2037,1.40126478672028,1.34167892932892,1.34167892932892
2038,1.64140284061432,1.35715265274048,1.35715265274048
2039,1.15432643890381,1.38191251754761,1.38191251754761
2040,2.04114484786987,1.50634169578552,1.50634169578552
2041,2.34768676757812,1.53885042667389,1.53885042667389
2042,2.19004821777344,1.50676534175873,1.50676534175873
2043,1.78223037719727,1.50622568130493,1.50622568130493
2044,2.21536588668823,1.61489169597626,1.61489169597626
2045,2.51000952720642,1.62311165332794,1.62311165332794
2046,2.3393247127533,1.6312427520752,1.6312427520752
2047,2.6116030216217,1.68821158409119,1.68821158409119
2048,2.21392393112183,1.77605347633362,1.77605347633362
2049,2.1039981842041,1.78662955760956,1.78662955760956
2050,2.0092351436615,1.7979353427887,1.7979353427887
2051,2.34316682815552,1.83949589729309,1.83949589729309
2052,2.70472407341003,1.84872732162476,1.84872732162476
2053,2.07466626167297,1.9625278711319,1.9625278711319
2054,3.0170271396637,2.00978193283081,2.00978193283081
2055,2.56147217750549,2.01565852165222,2.01565852165222
2056,2.45785450935364,2.06354243755341,2.06354243755341
2057,2.80527091026306,2.09418835639954,2.09418835639954
2058,2.31457185745239,2.14238996505737,2.14238996505737
2059,3.84029817581177,2.13930187225342,2.13930187225342
2060,3.04891109466553,2.11194367408752,2.11194367408752
2061,2.49919414520264,2.23015704154968,2.23015704154968
2062,2.99007344245911,2.28777461051941,2.28777461051941
2063,3.08264994621277,2.35285811424255,2.35285811424255
2064,2.86349582672119,2.41648206710815,2.41648206710815
2065,3.34458065032959,2.4652195930481,2.4652195930481
2066,3.07849144935608,2.454518699646,2.454518699646
2067,4.02222013473511,2.5532154083252,2.5532154083252
2068,2.72179245948792,2.56202464103699,2.56202464103699
2069,3.00863194465637,2.63073563575745,2.63073563575745
2070,4.06181812286377,2.66829214096069,2.66829214096069
2071,4.11048030853271,2.64198956489563,2.64198956489563
2072,3.61346220970154,2.78196864128113,2.78196864128113
2073,3.66106605529785,2.73071260452271,2.73071260452271
2074,4.46794605255127,2.81140723228455,2.81140723228455
2075,3.50117325782776,2.91108922958374,2.91108922958374
2076,3.74364018440247,2.88387117385864,2.88387117385864
2077,4.23632144927979,3.02880883216858,3.02880883216858
2078,4.40154504776001,3.08179378509521,3.08179378509521
2079,3.6150426864624,3.08287696838379,3.08287696838379
2080,4.71464443206787,3.09063997268677,3.09063997268677
2081,3.87516593933105,3.17323603630066,3.17323603630066
2082,3.68200302124023,3.19956216812134,3.19956216812134
2083,4.49345445632935,3.25072107315063,3.25072107315063
2084,3.97915291786194,3.32551002502441,3.32551002502441
2085,4.61030769348145,3.25590596199036,3.25590596199036
2086,4.25290870666504,3.43262891769409,3.43262891769409
2087,4.91555690765381,3.52747240066528,3.52747240066528
2088,5.34396362304688,3.47721619606018,3.47721619606018
2089,5.04199552536011,3.51471285820007,3.51471285820007
2090,4.46996593475342,3.58757247924805,3.58757247924805
2091,4.82126665115356,3.66355895996094,3.66355895996094
2092,4.60297775268555,3.70688691139221,3.70688691139221
2093,5.14200735092163,3.80754423141479,3.80754423141479
2094,5.11138439178467,3.79684858322144,3.79684858322144
2095,5.09647035598755,3.8248450756073,3.8248450756073
2096,5.20192766189575,3.85585713386536,3.85585713386536
2097,5.47870683670044,3.96599793434143,3.96599793434143
2098,5.13124370574951,3.95105528831482,3.95105528831482
2099,4.67809200286865,4.02666621208191,4.02666621208191
2100,5.14951467514038,4.0861629486084,4.0861629486084
1850,0.0882134437561035,-0.436937081813812,-0.436937081813812
1851,0.231570780277252,-0.31273053586483,-0.31273053586483
1852,-0.105582222342491,-0.322385787963867,-0.322385787963867
1853,0.46575340628624,-0.372489565610886,-0.372489565610886
1854,0.183160468935966,-0.429051792621613,-0.429051792621613
1855,-0.644699573516846,-0.324901923537254,-0.324901923537254
1856,-0.840202867984772,-0.385244727134705,-0.385244727134705
1857,-0.854162454605103,-0.343786251544952,-0.343786251544952
1858,-0.535526633262634,-0.341299691796303,-0.341299691796303
1859,0.0559244751930237,-0.402600008249283,-0.402600008249283
1860,-0.785383284091949,-0.289807920157909,-0.289807920157909
1861,-0.293662339448929,-0.259386664628983,-0.259386664628983
1862,-0.322788029909134,-0.240734487771988,-0.240734487771988
1863,0.390440672636032,-0.351075094938278,-0.351075094938278
1864,0.662840247154236,-0.298178040981293,-0.298178040981293
1865,0.23326364159584,-0.253944854438305,-0.253944854438305
1866,0.149250045418739,-0.356942451000214,-0.356942451000214
1867,-0.470194131135941,-0.351272839307785,-0.351272839307785
1868,-0.073237456381321,-0.404856848716736,-0.404856848716736
1869,-0.389071881771088,-0.253014016151428,-0.253014016151428
1870,-0.206837177276611,-0.33683497607708,-0.33683497607708
1871,0.331143826246262,-0.283379742503166,-0.283379742503166
1872,0.024187108501792,-0.278731769323349,-0.278731769323349
1873,0.358425706624985,-0.355022531747818,-0.355022531747818
1874,0.218003734946251,-0.36390643119812,-0.36390643119812
1875,0.0823349803686142,-0.343565183877945,-0.343565183877945
1876,0.0138867059722543,-0.346524986624718,-0.346524986624718
1877,-0.273523449897766,-0.286398783326149,-0.286398783326149
1878,0.886900842189789,-0.288987079262733,-0.288987079262733
1879,0.0723469406366348,-0.306053191423416,-0.306053191423416
1880,-0.338415324687958,-0.287521687150002,-0.287521687150002
1881,0.490103900432587,-0.264275908470154,-0.264275908470154
1882,-0.377517253160477,-0.234133297950029,-0.234133297950029
1883,-0.54818332195282,-0.26849576830864,-0.26849576830864
1884,-1.13277399539948,-0.834349513053894,-0.834349513053894
1885,-0.0401156879961491,-0.664001989364624,-0.664001989364624
1886,-0.0918142944574356,-0.526287013292313,-0.526287013292313
1887,-0.214827418327332,-0.440707397460938,-0.440707397460938
1888,-0.103047624230385,-0.297193643450737,-0.297193643450737
1889,-0.232674866914749,-0.305781869590282,-0.305781869590282
1890,-0.751546800136566,-0.46789363026619,-0.46789363026619
1891,-0.765701055526733,-0.49254794716835,-0.49254794716835
1892,0.119093209505081,-0.418509593605995,-0.418509593605995
1893,-0.0950687080621719,-0.358694949746132,-0.358694949746132
1894,0.0888830497860909,-0.303135764598846,-0.303135764598846
1895,-0.37332147359848,-0.289555963873863,-0.289555963873863
1896,-0.410448253154755,-0.241169402003288,-0.241169402003288
1897,-0.654180943965912,-0.239365689456463,-0.239365689456463
1898,-0.318694055080414,-0.176860590279102,-0.176860590279102
1899,-0.111576028168201,-0.245832157507539,-0.245832157507539
1900,-0.898814260959625,-0.243154248595238,-0.243154248595238
1901,0.069502167403698,-0.24512709453702,-0.24512709453702
1902,-0.423777133226395,-0.227091288566589,-0.227091288566589
1903,-0.683261454105377,-0.575918662548065,-0.575918662548065
1904,0.146367758512497,-0.534589838981628,-0.534589838981628
1905,0.520768940448761,-0.426726853847504,-0.426726853847504
1906,0.445781856775284,-0.367776745557785,-0.367776745557785
1907,0.194363668560982,-0.378059381246567,-0.378059381246567
1908,-0.137525960803032,-0.312027531303465,-0.312027531303465
1909,-0.44984233379364,-0.27509882748127,-0.27509882748127
1910,0.0786567330360413,-0.296547693200409,-0.296547693200409
1911,-0.0337496437132359,-0.331300181150436,-0.331300181150436
1912,-0.608242809772491,-0.381681942939758,-0.381681942939758
1913,-0.323868840932846,-0.468835037946701,-0.468835037946701
1914,-1.07354688644409,-0.338312858343124,-0.338312858343124
1915,-0.390770107507706,-0.29242459833622,-0.29242459833622
1916,-0.197513222694397,-0.248353165388107,-0.248353165388107
1917,-0.784178614616394,-0.197193521261215,-0.197193521261215
1918,-0.238906443119049,-0.227393686771393,-0.227393686771393
1919,0.504422068595886,-0.253436613082886,-0.253436613082886
1920,0.607141077518463,-0.105952289002016,-0.105952289002016
1921,0.472365379333496,-0.148703049984761,-0.148703049984761
1922,-0.11521240323782,-0.152130043040961,-0.152130043040961
1923,-0.430403202772141,-0.192081298679113,-0.192081298679113
1924,-0.467220991849899,-0.251180410385132,-0.251180410385132
1925,-0.502762675285339,-0.17673559859395,-0.17673559859395
1926,0.484645038843155,-0.104485687799752,-0.104485687799752
1927,-0.108921356499195,-0.181216710805893,-0.181216710805893
1928,-0.202877938747406,-0.137846557796001,-0.137846557796001
1929,-0.317740499973297,-0.223201742768288,-0.223201742768288
1930,-0.390195578336716,-0.226875621080399,-0.226875621080399
1931,-0.296293377876282,-0.226100051403046,-0.226100051403046
1932,-0.799523711204529,-0.219481990486383,-0.219481990486383
1933,-0.0273065958172083,-0.179683587886393,-0.179683587886393
1934,-0.0694627314805984,-0.0537915608845651,-0.0537915608845651
1935,-0.055623646825552,-0.10998400375247,-0.10998400375247
1936,-0.303747892379761,-0.0709628984332085,-0.0709628984332085
1937,0.235445022583008,-0.0648141726851463,-0.0648141726851463
1938,-0.0392948128283024,-0.105413296073675,-0.105413296073675
1939,0.500063955783844,-0.0284704804420471,-0.0284704804420471
1940,0.278767168521881,-0.0322130307555199,-0.0322130307555199
1941,-0.0394709184765816,-0.0385591950267553,-0.0385591950267553
1942,0.325245648622513,-0.0183019947260618,-0.0183019947260618
1943,-0.946842133998871,-0.058605420216918,-0.058605420216918
1944,-0.0515608936548233,-0.00129221230745316,-0.00129221230745316
1945,0.508091270923615,-0.0588233664631844,-0.0588233664631844
1946,0.407379925251007,-0.0465999078005552,-0.0465999078005552
1947,0.385604679584503,-0.0222704976797104,-0.0222704976797104
1948,-0.313201397657394,-0.017176956217736,-0.017176956217736
1949,-0.192392721772194,-0.0119343104306608,-0.0119343104306608
1950,0.735730648040771,0.00186005942523479,0.00186005942523479
1951,0.0630744099617004,0.0254662006627768,0.0254662006627768
1952,0.100883476436138,0.023389333114028,0.023389333114028
1953,0.13923342525959,-0.0350286230444908,-0.0350286230444908
1954,0.104853391647339,-0.038466215133667,-0.038466215133667
1955,-0.0391923896968365,-0.00209568459540606,-0.00209568459540606
1956,-0.290323078632355,0.0346916976384819,0.0346916976384819
1957,1.09447348117828,0.0904702942818403,0.0904702942818403
1958,-0.0836552157998085,-0.0148577015846968,-0.0148577015846968
1959,-0.582046210765839,-0.0509200705841067,-0.0509200705841067
1960,0.0489136911928654,0.105532692372799,0.105532692372799
1961,-0.359023958444595,0.00707812160253525,0.00707812160253525
1962,-0.595382928848267,-0.0284195471554995,-0.0284195471554995
1963,-0.133501127362251,-0.124707053601742,-0.124707053601742
1964,-0.00251256837509573,-0.263422834873199,-0.263422834873199
1965,-0.309223681688309,-0.238056452199817,-0.238056452199817
1966,0.0512949898838997,-0.0275241196155548,-0.0275241196155548
1967,-0.186545044183731,-0.125994423776865,-0.125994423776865
1968,-1.11342227458954,0.00264172600582242,0.00264172600582242
1969,0.488787412643433,-0.13868078738451,-0.13868078738451
1970,0.334024578332901,-0.135401420108974,-0.135401420108974
1971,-0.91289746761322,-0.071887844055891,-0.071887844055891
1972,0.00273798196576536,0.00328063126653433,0.00328063126653433
1973,-0.18482731282711,-0.0693406220525503,-0.0693406220525503
1974,0.0600627101957798,-0.0673493420705199,-0.0673493420705199
1975,0.391593724489212,-0.0645794756710529,-0.0645794756710529
1976,0.28605842590332,-0.0794585846364498,-0.0794585846364498
1977,-0.170770168304443,0.0388461830094457,0.0388461830094457
1978,0.024037592113018,0.0376619517803192,0.0376619517803192
1979,-0.0173672251403332,0.034052762016654,0.034052762016654
1980,-0.472683757543564,0.0787490723654628,0.0787490723654628
1981,0.402655839920044,0.162758131511509,0.162758131511509
1982,-0.0297805424779654,0.0911938766483218,0.0911938766483218
1983,-0.483929425477982,-0.13205374032259,-0.13205374032259
1984,0.591143548488617,0.011098163574934,0.011098163574934
1985,-0.0907597616314888,0.152975256741047,0.152975256741047
1986,0.560326337814331,0.130905041471124,0.130905041471124
1987,0.0939885526895523,0.104505425877869,0.104505425877869
1988,0.469898968935013,0.229949775338173,0.229949775338173
1989,0.207535535097122,0.182648977637291,0.182648977637291
1990,0.571502089500427,0.298530721664429,0.298530721664429
1991,-0.161568492650986,0.285112643241882,0.285112643241882
1992,-0.430449038743973,-0.0793206598609686,-0.0793206598609686
1993,-0.0100166238844395,0.078161746263504,0.078161746263504
1994,0.898238360881805,0.283664837479591,0.283664837479591
1995,0.414451837539673,0.242988413572311,0.242988413572311
1996,0.329499095678329,0.282309786975384,0.282309786975384
1997,0.406954795122147,0.333566001057625,0.333566001057625
1998,0.787085175514221,0.409459719061852,0.409459719061852
1999,0.396638244390488,0.364072078466415,0.364072078466415
2000,0.666166186332703,0.493068486452103,0.493068486452103
2001,0.532639145851135,0.497352945804596,0.497352945804596
2002,0.459096640348434,0.513483208417892,0.513483208417892
2003,1.07818984985352,0.674168729782105,0.674168729782105
2004,0.60386598110199,0.65817654132843,0.65817654132843
2005,0.893059909343719,0.597818839550018,0.597818839550018
2006,0.830832064151764,0.605921971797943,0.605921971797943
2007,0.517779946327209,0.571249842643738,0.571249842643738
2008,0.00353231956250966,0.579456031322479,0.579456031322479
2009,0.605651557445526,0.6358766913414,0.6358766913414
2010,0.703067004680634,0.653016835451126,0.653016835451126
2011,0.600320339202881,0.682022416591644,0.682022416591644
2012,1.03781116008759,0.645555508136749,0.645555508136749
2013,0.993214666843414,0.606919348239899,0.606919348239899
2014,0.65053927898407,0.690871495008469,0.690871495008469
2015,0.921500980854034,0.729148900508881,0.729148900508881
2016,1.31512105464935,0.725430607795715,0.725430607795715
2017,0.920691013336182,0.753894138336182,0.753894138336182
2018,0.730315327644348,0.743541693687439,0.743541693687439
2019,1.10787963867188,0.806903195381165,0.806903195381165
2020,1.12300932407379,0.846570253372192,0.846570253372192
2021,0.957356572151184,0.865191733837128,0.865191733837128
2022,1.45003080368042,0.912099087238312,0.912099087238312
2023,1.35882711410522,0.853783321380615,0.853783321380615
2024,1.05680906772614,0.916054046154022,0.916054046154022
2025,1.11354684829712,0.932758331298828,0.932758331298828
2026,1.0991747379303,0.930547988414764,0.930547988414764
2027,1.95780253410339,1.02794442176819,1.02794442176819
2028,1.99640882015228,0.991374266147613,0.991374266147613
2029,1.21688306331635,1.15319945812225,1.15319945812225
2030,1.54042673110962,1.10501158237457,1.10501158237457
2031,1.76412689685822,1.11834669113159,1.11834669113159
2032,1.60855054855347,1.19096558094025,1.19096558094025
2033,1.49710881710052,1.21498353481293,1.21498353481293
2034,1.51451396942139,1.14055624008179,1.14055624008179
2035,1.48938059806824,1.23355355262756,1.23355355262756
2036,0.664109826087952,1.23509783744812,1.23509783744812
2037,2.19958710670471,1.34167892932892,1.34167892932892
2038,2.1184766292572,1.35715265274048,1.35715265274048
2039,1.62654340267181,1.38191251754761,1.38191251754761
2040,1.84435427188873,1.50634169578552,1.50634169578552
2041,2.21248054504395,1.53885042667389,1.53885042667389
2042,2.12742638587952,1.50676534175873,1.50676534175873
2043,1.75352895259857,1.50622568130493,1.50622568130493
2044,2.0320565700531,1.61489169597626,1.61489169597626
2045,2.15286016464233,1.62311165332794,1.62311165332794
2046,1.72262489795685,1.6312427520752,1.6312427520752
2047,2.48566508293152,1.68821158409119,1.68821158409119
2048,2.2238404750824,1.77605347633362,1.77605347633362
2049,2.77998304367065,1.78662955760956,1.78662955760956
2050,2.71473288536072,1.7979353427887,1.7979353427887
2051,2.55893802642822,1.83949589729309,1.83949589729309
2052,3.13767194747925,1.84872732162476,1.84872732162476
2053,2.12079071998596,1.9625278711319,1.9625278711319
2054,3.00985932350159,2.00978193283081,2.00978193283081
2055,3.00568604469299,2.01565852165222,2.01565852165222
2056,3.41615509986877,2.06354243755341,2.06354243755341
2057,3.4987485408783,2.09418835639954,2.09418835639954
2058,3.49939727783203,2.14238996505737,2.14238996505737
2059,2.65627121925354,2.13930187225342,2.13930187225342
2060,3.07425570487976,2.11194367408752,2.11194367408752
2061,2.42871022224426,2.23015704154968,2.23015704154968
2062,2.78265333175659,2.28777461051941,2.28777461051941
2063,3.70018815994263,2.35285811424255,2.35285811424255
2064,3.38781404495239,2.41648206710815,2.41648206710815
2065,3.43154501914978,2.4652195930481,2.4652195930481
2066,2.63639974594116,2.454518699646,2.454518699646
2067,2.54617881774902,2.5532154083252,2.5532154083252
2068,2.58991861343384,2.56202464103699,2.56202464103699
2069,3.60478091239929,2.63073563575745,2.63073563575745
